Energy consumed for RAM,RAM Power,Energy consumed for all GPUs,Total GPU Power,Energy consumed for all CPUs,Total CPU Power,Electricity used since the beginning
0.017581,4.485667705535889,0.775363,198.16611304609805,0.127398,32.5,0.920341
0.017600,4.485667705535889,0.776190,198.69355334496615,0.127533,32.5,0.921323
0.017618,4.485667705535889,0.777012,197.30044651874996,0.127668,32.5,0.922299
0.017637,4.485667705535889,0.777835,197.54902871360122,0.127804,32.5,0.923276
0.017656,4.485667705535889,0.778657,197.31116726974827,0.127939,32.5,0.924253
0.017674,4.485667705535889,0.779478,197.0258857156473,0.128075,32.5,0.925228
0.017693,4.485667705535889,0.780292,195.34958782680275,0.128210,32.5,0.926195
0.017712,4.485667705535889,0.781115,197.47725819849796,0.128346,32.5,0.927172
0.017731,4.485667705535889,0.781940,197.60586626648282,0.128481,32.5,0.928152
0.017749,4.485667705535889,0.782768,198.6918183393491,0.128617,32.5,0.929134
0.017768,4.485667705535889,0.783595,198.3915621744921,0.128752,32.5,0.930115
0.017787,4.485667705535889,0.784420,198.0678906117031,0.128888,32.5,0.931094
0.017805,4.485667705535889,0.785243,197.60407550118308,0.129023,32.5,0.932071
0.017824,4.485667705535889,0.786065,197.28819590932835,0.129158,32.5,0.933047
0.017843,4.485667705535889,0.786879,195.51568838724677,0.129294,32.5,0.934016
0.017861,4.485667705535889,0.787703,197.72712348155903,0.129429,32.5,0.934994
0.017880,4.485667705535889,0.788527,197.74778061658452,0.129565,32.5,0.935972
0.017899,4.485667705535889,0.789351,197.7815656712766,0.129700,32.5,0.936950
0.017917,4.485667705535889,0.790176,198.13840825742045,0.129835,32.5,0.937929
0.017936,4.485667705535889,0.790999,197.37096216432852,0.129971,32.5,0.938906
0.017955,4.485667705535889,0.791822,197.5045766999167,0.130106,32.5,0.939883
0.017973,4.485667705535889,0.792648,198.32792163731838,0.130242,32.5,0.940863
0.017992,4.485667705535889,0.793462,194.38843833262996,0.130378,32.5,0.941833
0.018011,4.485667705535889,0.794286,197.72725234497875,0.130513,32.5,0.942810
0.018030,4.485667705535889,0.795113,198.57533797443986,0.130649,32.5,0.943792
0.018048,4.485667705535889,0.795939,198.04255115475257,0.130784,32.5,0.944771
0.018067,4.485667705535889,0.796764,198.10471607683837,0.130920,32.5,0.945751
0.018086,4.485667705535889,0.797590,198.1601656273822,0.131055,32.5,0.946730
0.018104,4.485667705535889,0.798414,197.89818053700873,0.131190,32.5,0.947709
0.018123,4.485667705535889,0.799241,198.5636963888454,0.131326,32.5,0.948690
0.018142,4.485667705535889,0.800056,195.44245616649496,0.131461,32.5,0.949659
0.018160,4.485667705535889,0.800879,197.5995201485324,0.131597,32.5,0.950636
0.018179,4.485667705535889,0.801708,198.93629154757474,0.131732,32.5,0.951619
0.018198,4.485667705535889,0.802534,198.44656703621752,0.131868,32.5,0.952600
0.018217,4.485667705535889,0.803361,198.5047029962058,0.132003,32.5,0.953581
0.018235,4.485667705535889,0.804187,198.24982855054031,0.132138,32.5,0.954561
0.018254,4.485667705535889,0.805013,197.7570018885924,0.132274,32.5,0.955542
0.018273,4.485667705535889,0.805842,198.95915834291776,0.132410,32.5,0.956524
0.018291,4.485667705535889,0.806655,195.13190361525483,0.132545,32.5,0.957491
0.018310,4.485667705535889,0.807486,198.5117234794703,0.132681,32.5,0.958477
0.018329,4.485667705535889,0.808310,197.74076914351343,0.132816,32.5,0.959455
0.018347,4.485667705535889,0.809133,197.54994617686282,0.132952,32.5,0.960432
0.018366,4.485667705535889,0.809959,198.22177026157266,0.133087,32.5,0.961413
0.018385,4.485667705535889,0.810785,198.1277529366561,0.133223,32.5,0.962392
0.018404,4.485667705535889,0.811611,198.35434612665912,0.133358,32.5,0.963373
0.018422,4.485667705535889,0.812437,198.36449458118008,0.133494,32.5,0.964353
0.018441,4.485667705535889,0.813249,194.89349907713154,0.133629,32.5,0.965319
0.018460,4.485667705535889,0.814083,198.64483617415567,0.133765,32.5,0.966308
0.018479,4.485667705535889,0.814917,198.83325630458373,0.133902,32.5,0.967297
0.018497,4.485667705535889,0.815740,197.69063190587372,0.134037,32.5,0.968275
0.018516,4.485667705535889,0.816564,197.6498186525924,0.134173,32.5,0.969252
0.018535,4.485667705535889,0.817390,198.3479680180082,0.134308,32.5,0.970233
0.018553,4.485667705535889,0.818214,197.816059298865,0.134443,32.5,0.971211
0.018572,4.485667705535889,0.819014,191.84055499540128,0.134579,32.5,0.972164
0.018591,4.485667705535889,0.819838,197.5210916634828,0.134714,32.5,0.973143
0.018609,4.485667705535889,0.820662,197.88663783270772,0.134850,32.5,0.974121
0.018628,4.485667705535889,0.821486,197.60170166224918,0.134985,32.5,0.975099
0.018647,4.485667705535889,0.822313,198.53770847324367,0.135121,32.5,0.976080
0.018666,4.485667705535889,0.823143,198.0182272274424,0.135257,32.5,0.977066
0.018684,4.485667705535889,0.823969,198.25861951338996,0.135392,32.5,0.978046
0.018703,4.485667705535889,0.824799,198.45007069372392,0.135528,32.5,0.979030
0.018722,4.485667705535889,0.825575,186.23854105369045,0.135664,32.5,0.979960
0.018740,4.485667705535889,0.826403,198.75408672113304,0.135799,32.5,0.980942
0.018759,4.485667705535889,0.827228,197.99326246782059,0.135935,32.5,0.981921
0.018778,4.485667705535889,0.828056,198.68975293979597,0.136070,32.5,0.982903
0.018796,4.485667705535889,0.828882,198.43763916587613,0.136205,32.5,0.983884
0.018815,4.485667705535889,0.829707,197.87836661150016,0.136341,32.5,0.984863
0.018834,4.485667705535889,0.830530,197.48416890638578,0.136476,32.5,0.985840
0.018853,4.485667705535889,0.831359,198.37066793785456,0.136612,32.5,0.986823
0.018871,4.485667705535889,0.832149,189.76534413743423,0.136747,32.5,0.987768
0.018890,4.485667705535889,0.832979,199.11031658695728,0.136883,32.5,0.988752
0.018909,4.485667705535889,0.833805,198.3248057188264,0.137018,32.5,0.989732
0.018927,4.485667705535889,0.834630,197.91174921972748,0.137154,32.5,0.990711
0.018946,4.485667705535889,0.835456,198.27363191980555,0.137289,32.5,0.991691
0.018965,4.485667705535889,0.836280,197.93885530098174,0.137425,32.5,0.992670
0.018984,4.485667705535889,0.837110,197.87284722409467,0.137561,32.5,0.993655
0.019002,4.485667705535889,0.837937,198.33647895305427,0.137696,32.5,0.994635
0.019021,4.485667705535889,0.838732,190.84041024485182,0.137832,32.5,0.995584
0.019040,4.485667705535889,0.839561,197.8998719474302,0.137968,32.5,0.996568
0.019058,4.485667705535889,0.840388,198.48747284118613,0.138103,32.5,0.997549
0.019077,4.485667705535889,0.841214,198.38824542061238,0.138239,32.5,0.998530
0.019096,4.485667705535889,0.842040,198.12633203093853,0.138374,32.5,0.999510
0.019114,4.485667705535889,0.842865,198.16091008925525,0.138510,32.5,1.000489
0.019133,4.485667705535889,0.843689,197.60498224655967,0.138645,32.5,1.001467
0.019152,4.485667705535889,0.844515,198.37097707003016,0.138780,32.5,1.002447
0.019171,4.485667705535889,0.845306,189.92979063336978,0.138916,32.5,1.003393
0.019189,4.485667705535889,0.846133,198.3681482029853,0.139051,32.5,1.004373
0.019208,4.485667705535889,0.846960,198.29542410181173,0.139187,32.5,1.005355
0.019227,4.485667705535889,0.847787,198.51662804868852,0.139322,32.5,1.006336
0.019245,4.485667705535889,0.848615,198.60660296512563,0.139458,32.5,1.007318
0.019264,4.485667705535889,0.849437,197.2638925371121,0.139593,32.5,1.008294
0.019283,4.485667705535889,0.850260,197.1425356807719,0.139729,32.5,1.009272
0.019301,4.485667705535889,0.851092,199.5421822090409,0.139864,32.5,1.010258
0.019320,4.485667705535889,0.851878,188.58711388341698,0.140000,32.5,1.011197
0.019339,4.485667705535889,0.852707,197.75973582882816,0.140136,32.5,1.012182
0.019358,4.485667705535889,0.853528,197.1521584814939,0.140271,32.5,1.013157
0.019376,4.485667705535889,0.854354,198.08854464985026,0.140407,32.5,1.014137
0.019395,4.485667705535889,0.855178,197.9985343630419,0.140542,32.5,1.015116
0.019414,4.485667705535889,0.856002,197.58920476204867,0.140678,32.5,1.016093
0.019432,4.485667705535889,0.856828,198.24186223355167,0.140813,32.5,1.017073
0.019451,4.485667705535889,0.857659,197.94722279404516,0.140950,32.5,1.018060
0.019470,4.485667705535889,0.858448,189.5197045116579,0.141085,32.5,1.019003
0.019489,4.485667705535889,0.859275,198.38953307820407,0.141220,32.5,1.019984
0.019507,4.485667705535889,0.860101,198.2916125371478,0.141356,32.5,1.020964
0.019526,4.485667705535889,0.860926,198.05372195570874,0.141491,32.5,1.021943
0.019545,4.485667705535889,0.861749,197.6278810907657,0.141627,32.5,1.022921
0.019563,4.485667705535889,0.862575,198.10898997749095,0.141762,32.5,1.023900
0.019582,4.485667705535889,0.863399,197.86426130044768,0.141898,32.5,1.024879
0.019601,4.485667705535889,0.864222,197.61611685540902,0.142033,32.5,1.025856
0.019619,4.485667705535889,0.865031,194.1196069686951,0.142168,32.5,1.026819
0.019638,4.485667705535889,0.865856,198.04455723233724,0.142304,32.5,1.027798
0.019657,4.485667705535889,0.866683,198.42062890530912,0.142439,32.5,1.028779
0.019675,4.485667705535889,0.867511,198.64095273673834,0.142575,32.5,1.029761
0.019694,4.485667705535889,0.868337,198.37603215656708,0.142710,32.5,1.030741
0.019713,4.485667705535889,0.869163,198.2046451867187,0.142846,32.5,1.031721
0.019732,4.485667705535889,0.869990,198.52224845630866,0.142981,32.5,1.032703
0.019750,4.485667705535889,0.870817,197.75493385161184,0.143117,32.5,1.033684
0.019769,4.485667705535889,0.871621,193.07801683039372,0.143252,32.5,1.034642
0.019788,4.485667705535889,0.872452,199.49205333708585,0.143388,32.5,1.035627
0.019806,4.485667705535889,0.873279,198.5330645045617,0.143523,32.5,1.036609
0.019825,4.485667705535889,0.874106,198.31992382630364,0.143658,32.5,1.037589
0.019844,4.485667705535889,0.874930,197.78193101058622,0.143794,32.5,1.038567
0.019862,4.485667705535889,0.875757,198.4706190291281,0.143929,32.5,1.039548
0.019881,4.485667705535889,0.876583,198.49932028910644,0.144065,32.5,1.040529
0.019900,4.485667705535889,0.877408,197.88107151043286,0.144200,32.5,1.041508
0.019918,4.485667705535889,0.878216,194.0662651592737,0.144336,32.5,1.042470
0.019937,4.485667705535889,0.879040,197.7806991661651,0.144471,32.5,1.043449
0.019956,4.485667705535889,0.879869,198.91447298024798,0.144606,32.5,1.044431
0.019975,4.485667705535889,0.880696,198.42006043812435,0.144742,32.5,1.045412
0.019993,4.485667705535889,0.881520,197.78038521832707,0.144877,32.5,1.046390
0.020012,4.485667705535889,0.882347,198.3076407366114,0.145013,32.5,1.047371
0.020031,4.485667705535889,0.883177,197.92562791014245,0.145149,32.5,1.048357
0.020049,4.485667705535889,0.884002,197.96822309403692,0.145285,32.5,1.049336
0.020068,4.485667705535889,0.884640,153.29312222207545,0.145420,32.5,1.050128
0.020087,4.485667705535889,0.885459,195.22284779378933,0.145556,32.5,1.051103
0.020106,4.485667705535889,0.886262,191.50126209002462,0.145693,32.5,1.052061
0.020124,4.485667705535889,0.887079,195.92838900317105,0.145828,32.5,1.053031
0.020143,4.485667705535889,0.887899,196.98878604247088,0.145963,32.5,1.054006
0.020162,4.485667705535889,0.888725,197.98202397572726,0.146099,32.5,1.054986
0.020180,4.485667705535889,0.889552,198.48148138721606,0.146234,32.5,1.055967
0.020199,4.485667705535889,0.890376,197.76105244773873,0.146370,32.5,1.056945
0.020218,4.485667705535889,0.891188,194.8758913249722,0.146505,32.5,1.057911
0.020237,4.485667705535889,0.892012,197.8369452217464,0.146641,32.5,1.058889
0.020255,4.485667705535889,0.892838,197.82146770876793,0.146776,32.5,1.059870
0.020274,4.485667705535889,0.893673,200.2867907855294,0.146912,32.5,1.060859
0.020293,4.485667705535889,0.894498,198.0460028695066,0.147047,32.5,1.061838
0.020311,4.485667705535889,0.895324,198.38380323517282,0.147183,32.5,1.062818
0.020330,4.485667705535889,0.896151,198.37122811271107,0.147318,32.5,1.063799
0.020349,4.485667705535889,0.896975,197.743132621554,0.147454,32.5,1.064777
0.020367,4.485667705535889,0.897780,193.2850960782892,0.147589,32.5,1.065736
0.020386,4.485667705535889,0.898604,197.8355470626108,0.147724,32.5,1.066715
0.020405,4.485667705535889,0.899430,198.17270055953395,0.147860,32.5,1.067694
0.020424,4.485667705535889,0.900260,197.97278888123566,0.147996,32.5,1.068679
0.020442,4.485667705535889,0.901081,197.2085751681614,0.148131,32.5,1.069655
0.020461,4.485667705535889,0.901902,196.96521097067577,0.148267,32.5,1.070630
0.020480,4.485667705535889,0.902726,197.6237774832235,0.148402,32.5,1.071608
0.020498,4.485667705535889,0.903552,198.38062257678394,0.148538,32.5,1.072588
0.020517,4.485667705535889,0.904362,194.32535654157255,0.148673,32.5,1.073552
0.020536,4.485667705535889,0.905190,197.62384727277094,0.148809,32.5,1.074535
0.020555,4.485667705535889,0.906016,198.40746212830055,0.148945,32.5,1.075516
0.020573,4.485667705535889,0.906842,198.15427962466356,0.149080,32.5,1.076495
0.020592,4.485667705535889,0.907668,198.2120595041798,0.149216,32.5,1.077475
0.020611,4.485667705535889,0.908500,198.2370919189647,0.149352,32.5,1.078463
0.020629,4.485667705535889,0.909323,197.48477978208285,0.149487,32.5,1.079440
0.020648,4.485667705535889,0.910151,198.80158255376097,0.149623,32.5,1.080422
0.020667,4.485667705535889,0.910959,194.04352618502799,0.149758,32.5,1.081384
0.020685,4.485667705535889,0.911783,197.74400969729336,0.149894,32.5,1.082362
0.020704,4.485667705535889,0.912606,197.56386211775222,0.150029,32.5,1.083340
0.020723,4.485667705535889,0.913429,197.07023863724714,0.150165,32.5,1.084317
0.020742,4.485667705535889,0.914247,196.40661744550857,0.150300,32.5,1.085289
0.020760,4.485667705535889,0.915072,198.07089215499246,0.150436,32.5,1.086268
0.020779,4.485667705535889,0.915898,198.0992476686367,0.150571,32.5,1.087248
0.020798,4.485667705535889,0.916719,196.8922242352666,0.150707,32.5,1.088223
0.020816,4.485667705535889,0.917530,194.65654041284935,0.150842,32.5,1.089188
0.020835,4.485667705535889,0.918355,198.17659885509238,0.150977,32.5,1.090168
0.020854,4.485667705535889,0.919185,199.2041893559645,0.151113,32.5,1.091152
0.020872,4.485667705535889,0.920010,198.01929689160772,0.151248,32.5,1.092131
0.020891,4.485667705535889,0.920833,197.5598992233733,0.151384,32.5,1.093108
0.020910,4.485667705535889,0.921655,197.33185064896847,0.151519,32.5,1.094084
0.020929,4.485667705535889,0.922479,196.9460782205025,0.151655,32.5,1.095063
0.020947,4.485667705535889,0.923292,195.0580747459081,0.151791,32.5,1.096030
0.020966,4.485667705535889,0.924124,198.8620250539025,0.151926,32.5,1.097016
0.020985,4.485667705535889,0.924950,198.2487422744581,0.152062,32.5,1.097996
0.021003,4.485667705535889,0.925771,197.2626430691463,0.152197,32.5,1.098972
0.021022,4.485667705535889,0.926593,197.0842847513343,0.152333,32.5,1.099947
0.021041,4.485667705535889,0.927418,198.11151743583792,0.152468,32.5,1.100927
0.021059,4.485667705535889,0.928241,197.44745180603962,0.152604,32.5,1.101903
0.021078,4.485667705535889,0.929059,196.5355936308514,0.152739,32.5,1.102876
0.021097,4.485667705535889,0.929867,193.94240739036474,0.152874,32.5,1.103839
0.021116,4.485667705535889,0.930697,197.8963061288223,0.153011,32.5,1.104823
0.021134,4.485667705535889,0.931522,198.0288249264255,0.153146,32.5,1.105802
0.021153,4.485667705535889,0.932344,197.20709114705434,0.153281,32.5,1.106778
0.021172,4.485667705535889,0.933163,196.5626130524733,0.153417,32.5,1.107751
0.021190,4.485667705535889,0.933992,199.08261011368037,0.153552,32.5,1.108735
0.021209,4.485667705535889,0.934816,197.8962933431893,0.153688,32.5,1.109713
0.021228,4.485667705535889,0.935638,197.11037771752981,0.153823,32.5,1.110689
0.021246,4.485667705535889,0.936443,193.37844565216548,0.153959,32.5,1.111648
0.021265,4.485667705535889,0.937267,197.69646689706352,0.154094,32.5,1.112626
0.021284,4.485667705535889,0.938089,197.342562194895,0.154229,32.5,1.113602
0.021303,4.485667705535889,0.938921,198.37942746641556,0.154366,32.5,1.114589
0.021321,4.485667705535889,0.939751,197.53715531268963,0.154502,32.5,1.115575
0.021340,4.485667705535889,0.940575,197.74219368650938,0.154638,32.5,1.116553
0.021359,4.485667705535889,0.941404,198.46284528868225,0.154774,32.5,1.117537
0.021378,4.485667705535889,0.942223,196.4727656304706,0.154909,32.5,1.118509
0.021396,4.485667705535889,0.943036,195.16099524505384,0.155044,32.5,1.119477
0.021415,4.485667705535889,0.943858,197.28290807367458,0.155180,32.5,1.120453
0.021434,4.485667705535889,0.944677,196.56536105164633,0.155315,32.5,1.121426
0.021452,4.485667705535889,0.945501,197.87959234600123,0.155451,32.5,1.122404
0.021471,4.485667705535889,0.946321,196.70274394421887,0.155586,32.5,1.123378
0.021490,4.485667705535889,0.947142,197.07473718940273,0.155721,32.5,1.124353
0.021508,4.485667705535889,0.947965,197.50932646408657,0.155857,32.5,1.125330
0.021527,4.485667705535889,0.948787,197.39814637517924,0.155992,32.5,1.126306
0.021546,4.485667705535889,0.949599,194.97909886484467,0.156128,32.5,1.127273
0.021564,4.485667705535889,0.950424,197.9006344928516,0.156263,32.5,1.128251
0.021583,4.485667705535889,0.951251,198.48375657511954,0.156399,32.5,1.129233
0.021602,4.485667705535889,0.952084,198.42347349006755,0.156535,32.5,1.130221
0.021621,4.485667705535889,0.952905,196.92212730226004,0.156670,32.5,1.131196
0.021639,4.485667705535889,0.953732,198.49167960307378,0.156806,32.5,1.132177
0.021658,4.485667705535889,0.954556,197.76656146311726,0.156941,32.5,1.133155
0.021677,4.485667705535889,0.955376,197.04354616195837,0.157077,32.5,1.134130
0.021695,4.485667705535889,0.956187,194.4373688811922,0.157212,32.5,1.135095
0.021714,4.485667705535889,0.957011,197.8255831407888,0.157348,32.5,1.136073
0.021733,4.485667705535889,0.957836,197.91672991583908,0.157483,32.5,1.137052
0.021752,4.485667705535889,0.958659,197.60360909767658,0.157619,32.5,1.138029
0.021770,4.485667705535889,0.959482,197.15253262288837,0.157754,32.5,1.139006
0.021789,4.485667705535889,0.960303,196.99200542222482,0.157890,32.5,1.139981
0.021808,4.485667705535889,0.961127,197.9668567407619,0.158025,32.5,1.140960
0.021826,4.485667705535889,0.961949,197.15235722048445,0.158160,32.5,1.141935
0.021845,4.485667705535889,0.962753,193.06486575949046,0.158296,32.5,1.142894
0.021864,4.485667705535889,0.963584,197.91316207635194,0.158432,32.5,1.143880
0.021882,4.485667705535889,0.964406,197.38432140379254,0.158568,32.5,1.144856
0.021901,4.485667705535889,0.965231,198.05614486349126,0.158703,32.5,1.145836
